Id,SalePrice
1997,12.6169959547
1998,12.7169345494
1999,12.4316395295
2000,12.5647940044
2001,12.5472750693
2002,12.4249782766
2003,12.5392200064
2004,12.5103955985
2005,12.3005732004
2006,12.301646846
2007,12.4176396235
2008,12.2852644733
2009,12.1936559919
2010,12.1678567084
2011,11.8964726141
2012,12.0457918664
2013,12.0840630607
2014,12.1192996453
2015,12.2308989736
2016,12.1429013503
2017,12.1965503262
2018,11.8496859701
2019,11.764452089
2020,11.6748910182
2021,11.6958251765
2022,12.1272395415
2023,11.8878790448
2024,12.5108433522
2025,12.7842438496
2026,12.0814192847
2027,11.9343998303
2028,11.9842747328
2029,11.9808688918
2030,12.4912338047
2031,12.3850124553
2032,12.4483379473
2033,12.3924843467
2034,11.9978117612
2035,12.2640447548
2036,12.1052508322
2037,12.1158529854
2038,12.4070424202
2039,12.1787059742
2040,12.3522392958
2041,12.3419037343
2042,12.2315158671
2043,12.1145906316
2044,12.011545344
2045,12.3134197138
2046,11.8946747259
2047,11.86514501
2048,11.8059896076
2049,11.8315403376
2050,12.168985711
2051,11.5749716075
2052,11.7231736744
2053,11.9144631598
2054,11.5224403131
2055,11.9380823595
2056,11.8410648109
2057,11.6437113313
2058,12.2916259374
2059,11.746062129
2060,12.0908760614
2061,12.0605035796
2062,11.7735805959
2063,11.730850016
2064,11.881302603
2065,11.8340177397
2066,11.9852709397
2067,11.7669018626
2068,11.8404201264
2069,11.357963133
2070,11.6240479486
2071,11.4641825937
2072,11.8170640688
2073,11.8545637641
2074,12.1561399942
2075,11.8940673545
2076,11.6427491612
2077,11.990324687
2078,11.7069544551
2079,11.761254299
2080,11.6464366925
2081,11.7893548581
2082,11.8097186357
2083,11.9819189071
2084,11.6022019028
2085,11.8168386598
2086,11.590442647
2087,11.63293231
2088,11.6018721497
2089,11.3320880168
2090,11.7244375516
2091,11.6782815881
2092,11.7269353426
2093,11.6323314129
2094,11.4639566304
2095,11.7603945792
2096,11.5281124008
2097,11.4094711751
2098,11.796615696
2099,11.2191947384
2100,11.5180090352
2101,11.6145941249
2102,11.7149173394
2103,11.6278954449
2104,11.7591946132
2105,11.682139833
2106,11.5889948181
2107,12.0190795558
2108,11.5938119726
2109,11.6344402973
2110,11.634154333
2111,11.8205226003
2112,11.7711893348
2113,11.6673825273
2114,11.6616789177
2115,12.0127635542
2116,11.7160237238
2117,11.8645385475
2118,11.695599715
2119,11.6245838376
2120,11.6011565958
2121,11.658766732
2122,11.6417842843
2123,11.675232024
2124,11.7779545566
2125,11.8391485354
2126,11.8363174676
2127,11.9393826105
2128,11.7757992985
2129,11.5790460389
2130,11.7195725194
2131,11.8380303456
2132,11.6097560947
2133,11.6060194007
2134,11.7284903298
2135,11.4565453717
2136,11.5895302129
2137,11.7167333879
2138,11.7687694236
2139,11.8871204935
2140,11.8752366186
2141,11.7859329519
2142,11.6981938954
2143,11.8882165789
2144,11.6999496192
2145,11.8127352623
2146,12.096874511
2147,11.6291073656
2148,11.8496299256
2149,11.9335098202
2150,12.3543715486
2151,11.5803052728
2152,11.8272126963
2153,12.0647759037
2154,11.6748286937
2155,11.8745960952
2156,12.4963773819
2157,12.360396183
2158,12.3640696773
2159,12.26156689
2160,12.0940776781
2161,12.4061741444
2162,12.4842794484
2163,12.6157033918
2164,12.2684126386
2165,12.2500012098
2166,11.9550726304
2167,12.2978202409
2168,12.1766682633
2169,12.1778154729
2170,12.3055873948
2171,12.0438243172
2172,11.8377486794
2173,12.0236193115
2174,12.3458150772
2175,12.5828223766
2176,12.600023275
2177,12.3575017504
2178,12.286281243
2179,11.8883337009
2180,12.1760058902
2181,12.2259804214
2182,12.3279522393
2183,12.1497298389
2184,11.6066623161
2185,11.7869757087
2186,11.801883546
2187,11.9085180635
2188,11.8535727778
2189,11.9620103297
2190,11.4150168432
2191,11.3078393244
2192,11.5540519623
2193,11.5918355285
2194,11.5415234981
2195,11.6701782329
2196,11.5812802744
2197,11.7718196121
2198,11.8551664848
2199,11.9069816451
2200,11.8589713117
2201,11.9537500568
2202,12.0640337501
2203,11.7642166965
2204,12.0685925668
2205,11.6805060557
2206,11.8945638034
2207,12.1636186615
2208,12.3445690849
2209,12.4047995873
2210,11.6405897006
2211,11.5325276965
2212,11.7050218811
2213,11.512394251
2214,11.7543805912
2215,11.4895861701
2216,11.9166992291
2217,11.7587326696
2218,11.5546529824
2219,11.4504434779
2220,11.4749290531
2221,12.7010884348
2222,12.49455713
2223,12.5397589678
2224,12.1663181669
2225,11.7234294984
2226,12.1814712027
2227,12.1566541706
2228,12.4840766062
2229,12.4221458321
2230,11.922938161
2231,12.2480444326
2232,12.12257658
2233,12.1683665198
2234,12.4271423379
2235,12.427802298
2236,12.5339743545
2237,12.7003170099
2238,12.1440047029
2239,11.6294128455
2240,11.9796661977
2241,11.9927943855
2242,11.6784361611
2243,11.613237512
2244,11.5430987253
2245,11.6547073954
2246,11.9740364335
2247,11.6143440145
2248,11.7294611971
2249,11.7527029349
2250,11.8097892314
2251,11.8089281922
2252,12.1159235256
2253,11.9157488879
2254,12.0116761149
2255,12.0836918142
2256,12.0823859987
2257,12.3500293842
2258,11.9730270439
2259,12.0169392408
2260,11.8438619578
2261,12.0089103547
2262,12.1446482387
2263,12.8719712218
2264,12.1302689875
2265,11.9309414638
2266,12.5560259608
2267,12.6745624978
2268,12.4830539491
2269,11.9258711368
2270,12.1094936049
2271,12.3479189262
2272,12.1717852827
2273,12.0476665551
2274,12.0858578584
2275,12.1130970643
2276,12.0850252959
2277,12.1759429281
2278,11.8536714053
2279,11.7913727813
2280,11.7157467833
2281,12.0429278923
2282,12.1574412023
2283,11.5195097676
2284,11.630357314
2285,11.8636481001
2286,11.7629430143
2287,12.9071365028
2288,12.4954787392
2289,12.8860384021
2290,12.9975740571
2291,12.6599966235
2292,12.9881914604
2293,13.0687899683
2294,12.8437753057
2295,12.9762536311
2296,12.6081166767
2297,12.6620240766
2298,12.7991729159
2299,12.739752286
2300,12.7751146794
2301,12.5416136987
2302,12.4271870627
2303,12.3728335085
2304,12.367275162
2305,12.2254868886
2306,12.1926634612
2307,12.1872447892
2308,12.2851795226
2309,12.5712280804
2310,12.2459713495
2311,12.2366073001
2312,12.1655955684
2313,12.1056954417
2314,12.0858965397
2315,12.0669136171
2316,12.1169746244
2317,12.1732466478
2318,12.0864785073
2319,12.1078113031
2320,12.1158138107
2321,12.3299772877
2322,12.1457965229
2323,12.128004442
2324,12.0492035087
2325,12.2979866948
2326,12.0540689282
2327,12.2617478011
2328,12.3155000708
2329,12.1118921192
2330,12.0722480283
2331,12.8148791785
2332,12.8667375549
2333,12.7051658058
2334,12.4571145194
2335,12.4814196141
2336,12.6229392799
2337,12.2248750332
2338,12.5159150879
2339,12.3111785106
2340,12.918453135
2341,12.2883740787
2342,12.3360022734
2343,12.3729610594
2344,12.2552451042
2345,12.3296181468
2346,12.2359596782
2347,12.2102362512
2348,12.379592529
2349,12.1108591784
2350,12.5913154817
2351,12.3973742487
2352,12.4501224018
2353,12.2396349491
2354,11.7604694638
2355,11.8671946983
2356,12.0140110836
2357,12.1268369399
2358,12.2361528411
2359,11.7202610795
2360,11.656973331
2361,11.8416233093
2362,12.525805174
2363,11.748124622
2364,11.9196447021
2365,12.3623991887
2366,12.2034378576
2367,12.3024966536
2368,12.2674731939
2369,12.25957084
2370,11.9704882265
2371,12.0151295856
2372,12.2290246006
2373,12.5421230027
2374,12.4577811488
2375,12.4269105981
2376,12.4529968779
2377,12.735079985
2378,11.9084417117
2379,12.0723597575
2380,11.9964880474
2381,12.1413132184
2382,12.1953687941
2383,12.2499560706
2384,12.5062411466
2385,11.9626990278
2386,11.83877452
2387,11.8395666213
2388,11.5349979478
2389,11.7211156516
2390,11.8101418462
2391,11.8750708448
2392,11.6693674393
2393,11.9678840021
2394,11.767362372
2395,12.1581223893
2396,11.8787353177
2397,12.3321431947
2398,11.7701725421
2399,11.1827234433
2400,11.2973838562
2401,11.5805399965
2402,11.8751382183
2403,11.7975454974
2404,11.8736029696
2405,11.9450621265
2406,11.8839569998
2407,11.8088293809
2408,11.8348727309
2409,11.7445842861
2410,12.0788077614
2411,11.6393314262
2412,11.9593917052
2413,11.7789806396
2414,11.8481704869
2415,11.793493889
2416,11.6458511925
2417,11.8201000479
2418,11.7567330198
2419,11.8139237228
2420,11.6553850828
2421,11.8915190012
2422,11.625110934
2423,11.7032249293
2424,11.9625963596
2425,12.0806682748
2426,11.7107669524
2427,11.6794793597
2428,12.0272191621
2429,11.6493526179
2430,11.8175733149
2431,11.5740545623
2432,11.8397797541
2433,11.8703212973
2434,11.7936025555
2435,11.9032353054
2436,11.5708772486
2437,11.7101767959
2438,11.6123075855
2439,11.5414774471
2440,11.6919273316
2441,11.5058268036
2442,11.5252835686
2443,11.7106774771
2444,11.7672701954
2445,11.4693622592
2446,11.8707101431
2447,12.170175743
2448,11.8841088523
2449,11.5874782939
2450,11.9503683874
2451,11.7868353411
2452,12.1799596081
2453,11.4563566487
2454,11.6645652452
2455,11.6683960966
2456,11.9058242799
2457,11.6601743392
2458,11.7525735455
2459,11.6464497512
2460,11.7359540664
2461,11.7243083417
2462,11.7659401095
2463,11.6984517592
2464,12.1683527068
2465,11.7902676129
2466,11.6543722336
2467,11.846633814
2468,11.7654797987
2469,11.6854143869
2470,12.1816572617
2471,12.1256283088
2472,11.9237652013
2473,11.6497105587
2474,11.471511413
2475,12.2210376376
2476,11.7463106897
2477,11.7339740662
2478,11.9133586431
2479,11.4758998706
2480,11.782340459
2481,11.7195741461
2482,11.7488704591
2483,11.6744928709
2484,11.6894263299
2485,11.7418615422
2486,12.077810576
2487,12.0043544763
2488,11.979820621
2489,11.9684145826
2490,11.9741236888
2491,11.6029856286
2492,12.2553275605
2493,11.9143143465
2494,11.77517146
2495,11.5441906479
2496,12.3103687865
2497,12.0056950763
2498,11.5870755547
2499,11.6014326658
2500,11.7694726043
2501,11.8514412478
2502,11.9670439226
2503,11.7374211857
2504,11.8462348316
2505,12.3159311838
2506,12.5459421218
2507,12.5779810216
2508,12.5294213044
2509,12.2891693622
2510,12.309562928
2511,12.0935244594
2512,12.2266139516
2513,12.2857396258
2514,12.1123097317
2515,11.96051899
2516,12.0766284017
2517,11.9681357684
2518,12.0095882523
2519,12.31655015
2520,12.1723142165
2521,12.1546839913
2522,12.3423905388
2523,11.7147439449
2524,11.8513182727
2525,11.8710148358
2526,11.8170890659
2527,11.7155054054
2528,11.7674673536
2529,11.8441895074
2530,11.6632912546
2531,12.4423702468
2532,12.3405799736
2533,12.2129932775
2534,12.433048183
2535,12.7041804649
2536,12.2182512894
2537,12.3855400561
2538,12.0434770672
2539,12.163513937
2540,12.0971791621
2541,12.0932795134
2542,12.0245691097
2543,11.7419717118
2544,11.6813038031
2545,11.8681601552
2546,11.74304844
2547,11.7491681196
2548,11.6931641461
2549,11.9957263234
2550,12.1698830839
2551,11.810219198
2552,11.7489894567
2553,11.2798281695
2554,11.6956163185
2555,11.6576060494
2556,11.5746028127
2557,11.3492414896
2558,11.8190807332
2559,11.7904006559
2560,11.7987008457
2561,11.9019571735
2562,11.8629542264
2563,11.8610234736
2564,12.1057165336
2565,11.7710525584
2566,12.0384361612
2567,11.8821985688
2568,12.0882084433
2569,12.4021591412
2570,11.6402396437
2571,12.1939434421
2572,11.8307632627
2573,12.337878528
2574,12.4731787041
2575,11.7227371598
2576,11.8085698673
2577,11.8241541782
2578,11.365605468
2579,11.7757310688
2580,11.765574608
2581,11.5198097584
2582,11.4996250017
2583,12.5131701104
2584,11.9406287085
2585,12.1739912915
2586,12.2880646586
2587,12.2152480922
2588,11.914878013
2589,11.9121566268
2590,12.2201357923
2591,12.2729119928
2592,12.3615663446
2593,12.1838129583
2594,12.0947057731
2595,12.259090464
2596,12.6550534506
2597,12.1468795913
2598,12.6643157603
2599,12.5027879705
2600,11.8086759614
2601,11.9016572664
2602,11.3873737728
2603,11.5476728862
2604,11.5486244958
2605,11.4263016717
2606,11.9371907297
2607,12.1937308303
2608,11.9942252333
2609,12.0577241978
2610,11.5916141434
2611,11.7497114343
2612,12.0791367623
2613,11.7745541187
2614,11.7870267496
2615,11.9532246687
2616,11.9519973797
2617,12.1355002107
2618,12.1465656128
2619,12.1875176643
2620,12.0539544683
2621,12.0825650589
2622,12.074735791
2623,12.415385177
2624,12.5652648723
2625,12.5382344858
2626,12.0541887677
2627,11.9805177767
2628,13.0205729745
2629,12.9035362117
2630,12.6421759223
2631,12.9534123597
2632,13.0300353519
2633,12.6537239321
2634,12.8916819496
2635,11.96052983
2636,12.1035548142
2637,12.020108491
2638,12.3902666245
2639,12.1423714725
2640,11.8948446814
2641,11.5839859707
2642,12.2125313003
2643,11.4843896462
2644,11.7753581695
2645,11.5443213116
2646,11.4349882029
2647,11.4536774132
2648,11.8177094483
2649,11.8792469542
2650,11.8306735055
2651,11.7878581228
2652,12.7411160361
2653,12.4479749536
2654,12.4523510848
2655,12.9161106991
2656,12.6303011961
2657,12.7357939785
2658,12.6541083348
2659,12.5589374837
2660,12.7523284921
2661,12.8090171031
2662,12.8262363182
2663,12.5485535098
2664,12.488064136
2665,12.6092520787
2666,12.5149700042
2667,12.0527851213
2668,12.0874232679
2669,12.120999048
2670,12.5242765859
2671,12.0929346173
2672,12.1884461365
2673,12.2346818516
2674,12.24800952
2675,12.0248137936
2676,12.1615245493
2677,12.18182918
2678,12.4592117806
2679,12.5744357386
2680,12.451616193
2681,12.8011283205
2682,12.6981966789
2683,13.1627927571
2684,12.6372520225
2685,12.7335671701
2686,12.4668706169
2687,12.5062728999
2688,12.3095637731
2689,12.1995644161
2690,12.6834865933
2691,12.1664022172
2692,11.7466880004
2693,12.2411767253
2694,11.8689820792
2695,12.1957734462
2696,12.093695787
2697,12.1474730374
2698,12.2084430756
2699,12.1083828843
2700,11.9691118064
2701,11.9350148993
2702,11.7162495754
2703,11.7251622697
2704,11.8515737398
2705,11.8004149376
2706,11.7483284334
2707,11.7416270028
2708,11.8348579295
2709,11.5991258566
2710,11.7217412259
2711,12.1626547103
2712,12.7564424776
2713,12.089375919
2714,11.91528452
2715,12.0442064135
2716,11.9245829579
2717,12.1846673312
2718,12.2791834858
2719,12.0009075626
2720,12.0919469205
2721,11.8008140976
2722,11.9859636765
2723,11.8605045666
2724,11.7429534475
2725,11.7559241691
2726,11.9586907853
2727,11.9997496005
2728,12.0775667737
2729,11.7668012595
2730,11.9163804547
2731,11.7443348546
2732,11.7817056796
2733,11.9707612398
2734,11.9340159214
2735,11.8656739958
2736,11.9193211588
2737,11.7439239566
2738,11.7922289818
2739,11.9365354055
2740,11.8072761151
2741,11.8760805061
2742,11.9105301519
2743,11.9632661742
2744,12.0146994153
2745,11.8477152764
2746,11.8843884773
2747,11.9161297493
2748,11.7731175155
2749,11.8016616413
2750,11.8595191757
2751,11.8644341436
2752,11.9803269244
2753,11.9328835799
2754,12.0236136956
2755,11.9280515637
2756,11.474175191
2757,11.2954107488
2758,11.4886711707
2759,11.8958934411
2760,11.62824179
2761,11.8586097237
2762,11.9447393804
2763,12.0832675886
2764,11.8389284633
2765,12.5746548907
2766,11.8324426321
2767,11.6211429883
2768,11.8219371503
2769,11.7215066738
2770,11.8219196147
2771,11.6121940999
2772,11.6578917057
2773,12.1082655544
2774,11.9071120061
2775,11.7185328153
2776,11.8520380357
2777,11.7887494896
2778,11.6363226485
2779,11.7646568052
2780,11.481728659
2781,11.4746570699
2782,11.5553194713
2783,11.5188881539
2784,11.6365876453
2785,11.8770020255
2786,11.1812387718
2787,11.7417047253
2788,11.3387713976
2789,11.9779102846
2790,11.6533983535
2791,11.6538527169
2792,11.4580106592
2793,11.9944760093
2794,11.5094233835
2795,11.6164840606
2796,11.4089008073
2797,12.3126356399
2798,11.586294875
2799,11.5181169217
2800,11.1765226868
2801,11.364424984
2802,11.8589516424
2803,11.9350955494
2804,11.7444077373
2805,11.5163009149
2806,11.4054591874
2807,12.0060210977
2808,11.8634482981
2809,11.7858536105
2810,11.7732566332
2811,11.9274457936
2812,11.9498624361
2813,11.8946882181
2814,11.8604143884
2815,11.6494427216
2816,12.522521296
2817,11.9892283857
2818,11.8699790784
2819,12.0121785549
2820,11.8502375693
2821,11.5931128015
2822,12.1114864903
2823,12.7241634831
2824,11.9949127338
2825,11.854942447
2826,11.7719353288
2827,11.8230987611
2828,12.2474261377
2829,12.1321413677
2830,12.335975795
2831,12.1164832998
2832,12.4864018586
2833,12.5385392911
2834,12.2498314233
2835,12.3560766912
2836,12.1257667819
2837,11.9400229137
2838,11.9974008598
2839,12.0882163337
2840,12.2552802185
2841,12.2073658661
2842,12.359903926
2843,11.9380427875
2844,11.9822303103
2845,11.7534196196
2846,12.2635486012
2847,12.1550731569
2848,12.3601209724
2849,12.218049123
2850,12.5150563857
2851,12.3421446174
2852,12.3192092415
2853,12.3978489732
2854,11.8948785376
2855,12.2445516129
2856,12.1967441986
2857,12.1303385337
2858,12.2925388326
2859,11.8214080335
2860,11.742476424
2861,11.7502954618
2862,12.1842441825
2863,11.6409786718
2864,12.4485635466
2865,11.8007733182
2866,11.8580009433
2867,11.584045808
2868,11.6995179822
2869,11.7483505786
2870,11.7729277606
2871,11.4109483538
2872,11.1161947921
